transcript,comic_id
"- Sie sind eingestellt, aber die Firmenvorschriften zwingen mich zu einer internen Stellenausschreibung, ehe es offiziell wird.
- Wollen Sie damit sagen, daß Ihre Firmenvorschriften Sie zwingen, die Angestellten zu belügen und ihnen falsche Hoffnungen zu machen? Genau.
- Das ist grausam. In sechs Monaten werden Sie sich wünschen, auch ein paar falsche Hoffnungen zu machen.",090427
"- Ich habe eine Frau eingestellt, die zu viel lacht. HA HA HA HH HA!
- Sie hat den Arbeitsplatz neben Ihnen. WA-HA HA HA HA!
- Ich mache mir keine Sorgen mehr, daß das Leben zu schnell vorübergeht.",090428
"- Ich habe eine Zeitarbeitskraft für Sie eingestellt, während Sie in Urlaub sind.
- Sie ist wesentlich qualifizierter als Sie und ihr festes Ziel ist es, Sie zu ersetzen. Aber machen Sie sich keine Sorgen.
- WIE SOLL ICH MIR DARÜBER KEINE SORGEN MACHEN?
- Yoga?",090429
"- Überqualifizierte Zeitarbeiterin Mein letzter Job war Botschafterin in Brunei. Davor war ich Unterstaatssekretärin im Wirtschaftsministerium.
- Vielleicht können Ihnen die anderen Bürokräfte dabei zusehen, wie Sie kopien machen und was lernen.
- Sie redet gerne.",090430
"- Überqualifizierte Zeitarbeiterin Ich habe alle meine niederen Arbeiten erledigt.
- Haben Sie noch mehr triviale Aufgaben, um mein Selbstwertgefühl zu zermalmen?
- Ich habe mich schon immer gefragt, wie viel Kacheln genau in der Herrentoilette sind. STIRB! STRIRB! STIRB""",090501
"- Überqualifizierte Zeitarbeiterin Es ist komisch, daß Sie mit Ihrem Universitätsabschluß nur eine Zeitarbeitsstelle finden.
- Ich bin nur Praktikant und dennoch genieße ich die Macht und das Preastige, Ihr Vorgesetzter zu sein.
- Rückblickend hätte ich sie nicht zu einem Kampf provozieren sollen.",090502
"- Wir ändern den Namen des Personalbüros in ""Talent-Erwerbung"".
- Das verdeutlicht, daß wir uns darauf fokussieren, nur noch talentierte Leute einzustellen.
- Impliziert das nicht, daß das gegenwärtige Personal minderwertiger ist als das, welches Sie einstellen wollen?
- Gewissermaßen.
- Und da Sie routinemäßig die schlechtesten Angestellten feuern...
- Habe Sie gerade unseren Untergang besiegelt, wobei Sie auch noch Loyalität zur Firma erwarten.
- Alles, worüber ich jetzt noch nachdenken kann ist, wie ich den Server verwüste, ehe ich obdachlos werde.
- Ich habe wieder überkommuniziert.",090503
"- Haben Sie heute Zeit für ein Gespräch. Sicher. Rufen Sie mich nächste Woche an.
-
- Hast Du eine Minute, damit ich Dir von meinem Tag berichten kann? Ruf mich gestern an.",090504
"- Ich gehöre zu denen, die ohne Tafel nichts erklären können, aber ich versuche es.
- Der... Öh... Uh... Uh... Öm... Ah... Dingsbums... Uh... Böh...uh?
- Der schlimmste Fall, den ich je sah. JUU...HUUU..UUU..JI...ÖHH...JI...MUUH...",090505
"- Ich habe mich in mein Telefon verliebt.
- Es unterhält mich, Es weiß, wo ich bin. Es reagiert auf meine Berührungen. Es beurteilt mich nicht.
- Es ist also wie eine FRau zu Ihnen. Viel besser. Hören Sie überhaupt zu?",090506
"- Ihre Powerpoint-Präsentation hat unseren Vorstand so beeindruckt, daß er die ganze Firmenstrategie ändert.
- Das war nur ein Haufen Schrott, den ich neu arrangiert habe, damit er nach was aussieht.
- Und so wird unsere neue Produktlinie sein! Oh!",090507
"- Das ist Phil, unser neuer Vizepräsident für Aufgaben am Rande der Legalität.
- Er wird unsere Anstrengungen koordinieren, die Benutzeroberflächen so verwirrend zu gestalten, daß die Leute uns für Schulungen bezahlen müssen.
- Das machen wir doch schon unabsichtlich. Schon, aber wir können uns nicht dauernd auf unser Glück verlassen.",090508
"- Danke für den Vorschlag. Ich denke darüber nach und komme dann auf Sie zurück.
- Warum habe ich das Gefühl, daß Sie meinen Vorschlag schon bewußt vergessen, während ich hier stehe?
- Ihr Kopf ist der reinste Ideenfriedhof! Ich mag Kuchen.",090509
"- Die Dogbert-Ausgliederungsgesellschaft hat eine Lösung für jedes Budget.
- Auf der Luxus-Sufe bieten wir Ihnen hoch gebildete Inder mit perfekten Sprachkenntnissen.
- Hört sich teuer an.
- Mal sehen...bei meinem Etat kriegen wir...
- ...einen analphabetischen Elbonier mit geringer Motivation und einem Selbstbeherrschungsproblem.
- Blöder Marktlage. Ich nehme ihn.
- Ich sollte Sie darauf aufmerksam machen, daß er mehrere Etats betreut...und er weiß nicht, daß er einen Job hat.
- Warum rufen mich dauernd LEute an und beschweren sich? Ich hasse Eure Gedärme!",090510
"- Ich habe eine feste Arbeit und lebe nicht bei meinen Eltern.
- Mein Nachkomme wäre vermutlich schlau. Meine Händer werden feucht und mein Herz hämmert. Was geht hier vor?
- Das ist so'ne Darwinsche Sache. HÖREN SIE DAMIT AUF!",090511
"- Sie sind nicht mein Typ. Weshalb fühle ich mich angezogen? Wie machen Sie das, Sie Monster?!
- In ökonomisch unsicheren Zeiten spricht meine finanzielle Sicherheit Ihre Überlebensinstinkte an. Das ist die Basis der Evolution.
- AAAH! DAS LANGWEILT UND ERREGT MICH GLEICHZEITIG! Wissenschaft!",090512
"- Mein Projekt hat kein Budget, so wie ich es mag.
- Ich habe den ganzen Tag damit verbracht, lustige Mails weiterzuleiten und mein Gedärm mit Kaffee anzufeuchten.
- Lassen Sie mich etwas erklären... Aber machen Sie schnell!",090513
"- Ich mußte heute viele Ihrer Kollegen entlassen, aber Ihre Jobs sind sicher.
- JA! JUHUU! HA HA HA!
- Sagen Sie den Workshop über Schuldgefühle der Überlebenden ab.",090514
"- Wollen Sie den hoch talentierten, weinerlichen Knilch feuern, der die Arbeitsatmosphäre vergiftet...
- ...oder den netten, aber inkompetenten Typ, der uns in den Ruin tribt?
- Es it härter geworden, seit wir alle untalentierten, weinerlichen Knilche gefeuert haben. Welcher ist häßlicher?",090515
"- Dogbert der Vorstand Die neuen Motivationsposter sind da.
- Wie Sie es wünschten, habe ich die billigsten gekauft. Verzeihen Sie, ich muß mal meinen Schwanz strecken.
- Wenn alles schief geht... ...Ihre Kollegen sind eßbar.",090516
"- Die Kunden kommen mit unserer Benutzeroberfläche nicht zurecht.
- Die sollen das Handbuch lesen.
- Unser Handbuch ist noch verwirrender als die Benuitzeroberfläche.
- Dann können sie unsere Online-Hilfe verwenden. Die ist noch verwirrender als das Handbuch.
- Wir haben kein Geld, um irgendwas zu korrigieren.
- In solchen Situationen gehe ich am liebsten zu meinem besonderen Platz.
- Ich hoffe, eines Tages haben ich einen besonderen Platz, der groß genug für meinen ganze Körper ist.
- Problem gelöst.",090517
"- Die Angestellten machen sich vor Angst ins Hemd, daß sie arbeitslos werden.
- Das ist der richtige Moment, um ihre Gehälter zu kürzen und ein paar drakonische Firmanregeln zu erlassen.
- ""Im Falle einer Bombendrohung wird von den Angestellten erwartet, daß sie die Server mit ihren Körpern schützen."" Ich vermisse mein Hemd.",090518
"- Ich justiere meine Träume und Hoffnungen neu, damit sie mit der Wirtschaftslage übereinstimmen.
- Mein neues Ziel ist, nicht von einer alten Matratze zerquetscht zu werden, die von einem Müllwagen fällt.
- Und ich spare Geld, indem ich Becher voll abgestandener Luft trinke. Du erschreckst meinen Kaffee!",090519
"- Der Kampf um den Arbeitsplatz wird härter I-Ich habe vergessen, die Kostenabschätzungen zu addieren.
- AAAAH!!! SIE WERDEN MICH FEUERN! ICH BIN DAS NÄCHSTE OPFER DER SCHWÄCHELNDEN WIRTSCHAFT!!!
- Vielleicht können wir das per Mail beenden. ICH MUSS MEINE TALENTE ALS STRASSENKÜNSTLER AUSBAUEN!!!",090520
"- Ich stelle Sie ein, weil Sie groß und furchterregend sind.
- Unsere Wirtschaftsvorhersage spricht von Bandenbildung im Jahr 2010.
- Haben Sie schonmal geplündert? Nein, ich gehe nur zu angeblichen Vorstellungsgesprächen, um Ziele auszubaldowern.",090521
"- Der Wirtschaftsfachmann 2010 wird die Wirtschaft zusammenbrechen und die Welt im Dunkel versinken.
- Sie werden alle von Kannibalen verspeist, welche daraufhin an den Krankheiten sterben, die Ihre Körper zerfressen.
- Sagen Sie bitte nie wieder was. Das höre ich letzthin oft.",090522
"- Der Wirtschaftsfachmann Die Wirtschaft wird sich entweder erholen oder nicht.
- Außer die Zeit ist selbst eine Illusion, in welchem Fall alle Materie entweder stationär oder eingebildet ist.
- Ich würde Fragen beantworten, aber ich bin mir nicht völlig sicher, ob Sie echt sind.",090523
"- Ich brauche Vorschläge, wie wir Ausgaben kürzen können.
- Führen Sie den Gratis-Kaffee wieder ein.
- Das ist das Gegenteil von Ausgebenkürzung. So scheint es, wenn Sie kurzsichtig denken.
- Wenn ich den Kaffee selbst bezahle, trinke ich nicht so viel.
- Das macht mich weniger wach und halb so produktiv.
- Wenn ich den Kaffee umsonst kriege, können Sie Ted rauswerfen und sparen.
- Mein Plädoyer ist beendet.
- Tut mir leid, Ted. Wally hat da ein zwingendes Argument. ZZZ",090524
"- Ich habe Ihre Zeichnungen etwas verbessert und sie in die Fabrikation gegeben. AAAH!!!
- Aber keine Bange-ich habe Ihren Namen stehen lassen, damit Sie das Lob kassieren. AAAHH!!!
- Sie können mit guten Nachrichten schlecht umgehen. ERSCHIEßT MICH! ERSCHIEßT MICH! ERSCHIEßT MICH!",090525
"- Mein Boß sagte mir gerade, daß er meine Zeichnungen für das Smartphone verändert hat, ehe er sie zu Ihnen in die Fabrikation schickte.
- Ich wollte wissen, ob Sie irgendwelche Probleme damit haben?
- Der Kamera-Blitz ist etwas aggressiv.",090526
"- Der Blitz unseres Smartphones ist so aggressiv, daß er gefährlich wird.
- Das zeige ich besser dem Vorstand. Ist das wirklich eine gute Idee?
- Stellen Sie sich neben Ted, damit ich ein Gruppenbild machen kann.",090527
"- Ich schreibe ein Software, die kleinen Investoren bei der Auswahl der Aktien hilft.
- Sie kombiniert vergangene Trends ohne Bezug zur Zukunft mit der Anmaßung und Ignoranz der User.
- Jetzt brauche ich nur noch Empfehlungsschreiben von Leuten, deren Ergebnisse nicht typisch sind! Also funktioniert es?",090528
"- Meine Aktienauswahl-Software muß noch mehr können.
- Ich denke, ich füge ein Modul hinzu, das behauptet, Kahlköpfige wieder haarig zu machen. Erst teste ich es an einer Ratte.
- Ich kann ein neues am Po fühlen! Mehr Beweise brauche ich nicht.",090529
"- Fühlst Du Dich jemals schuldig, weil Du unschuldige Leute um ihr Geld betrügst? Nein.
- Ich betrüge nur LEute, die das gleiche mit mir machen würden, wenn sie schlauer wären.
- Du verdrängst Deine Schuld also mit Arroganz? Das ist ein gutes System.",090530
"- Didel...dadel..upps!
- Ich habe aus Versehen unsere ganze Kundenkartei und alle Backups gelöscht.
- Wei soll ich das bloß unserem spitzhaarigen Boß erklären?
- Nimm Dein Laptop und folge mir.
- Das ist erst ein Prototyp. Was Sie auch tun, bitte fassen Sie auf keinen Fall irgendwas an.
- datsch datsch datsch AAAAH! SIE HABEN DIE KUNDENKARTEI GELÖSCHT!
- UND ALLE BACKUPS, SIE BLÖDER #**!*!
- Ich hätte vor #**!*! aufhören sollen.",090531
"- Die großen Länder haben Wirtschaftsprobleme. Experten sagen, Elbonia wird bald in Mitleidenschaft gezogen.
- Wir müssen ein paar unserer Luxusausgaben einschränken.
- Du kannst damit aufhören, Stöckchen holen zu üben. Sollte ich fragen, weshalb?",090601
"- An alle Mitarbeiter: Wegen der Sparmaßnahmen mußten wir unsere Reinigungsfirma kündigen.
- In einer eigenen Mail werde ich unser neues ""Adoptiere eine Toilette""-Programm erläutern.
- Ich will ehrlich sein, Timmy. Ich she kein Studium für Deine Zukunft.",090602
"- Die Firma hat mein gehalt gekürzt, also werde ich mir einen Kollegen aufreißen, um die Differenz auszugleichen.
- Ab jetzt wird einer von Euch meine Mahlzeiten und Geschenke bezahlen.
- Ich Angebot macht mich seltsamerweise an. In diesem Fall sind Sie es nicht.",090603
"- Wenn man es auf die Zahlen reduziert, ist eine Heirat für uns durchaus sinnvoll.
- Ich kann meinen Lebensstandard aufrecht erhalten, weenn Sie im Schrank wohnen und Ihr einziges Hobby wäre, die Wohnung zu reinigen, wenn ich weg bin.
- Wenn das nicht klappt, kann ich Sie auf Teufel koomm raus versichern und auf das Beste hoffen, Das Beste?",090604
"- Willkommen zu einer neuen Runde von ""Wenn wir mehr Geld hätten"". Ich fange an.
- Wenn wir mehr Geld hätten, könnten wir neue Produkte erfinden und testen.
- Wir könnten uns weiterbilden. Du hast vergessen, zu sagen ""Wenn wir mehr Geld hätten""!",090605
"- Was hast Du da auf dem Rücken? Eine Batterie.
- Ich lade sie tagsüber mit Firmenstrom auf und nutze sie abends, um meine Heimgeräte mit Strom zu versorgen.
- Wenn sie mein Gehalt nochmal kürzen, zapfe ich ihnen auch das Wasser ab.",090606
"- Ted, ich möchte Ihnen für 14 Jahre loyaler Dienste in dieser soffbezogenen Box danken.
- Da ich gerade dabei bin, die Firma hat beschlossen, sich neu zu strukturieren. Und Sie sind eine alte Struktur.
- Bringen Sie Ihren Müll in einer Stunde raus, damit ich den Platz für meine alten Ordner nutzen kann.
- Wer macht meinen Job? Niemand.
- Also werde ich aus praktischen Gründen von einem Haufen alter Ordner ersetzt?
- Wenn es Ihnen dann besser geht: Die Ordner sind jetzt nutzlos, es ist alles digitalisiert.
- Dann bin ich also besser als alte Ordner?
- Vielleicht wäre das ein guter Zeitpunkt, das Thema zu wechseln.",090607
"- Ich lebe in einem gemieteten Wohnwagen und mein ganzes Geld liegt auf dem Girokonto.
- Ihre Anlagen sind wertlos und Ihre Hypothek ist notleidend. Mein Netto-Wert ist jetzt also höher als Ihrer.
- Ich denke, Promiskuität und ein Hauptschulabschluß waren für mich letztendlich keine schlechte Strategie.",090608
"- Ihr Anlageberater steht heute in der Zeitung. Au weia.
- Hoffentlich, weil er einen humanitären Preis gewonnen hat...oder ein Prominenter hat ihn umgebracht.
- Ironischerweise wollen ihn jetzt einige humanitär engagierte Prominente umbringen. AAAH!",090609
"- Ich sammle Geld für den Geburtstag unseres spitzhaarigen Chefs. RUMMS!
- Wie weit sind wir bis jetzt? Nichts, was Sie mit Kurier verschicken könnten.",090610
"- Der Topper Aaah! Meine Aktien sind 70% gefallen! Das ist noch gar nichts!
- Ich habe heute entdeckt, dass mein Haus mit Käse isoliert ist. Gouda? Gerieben.",090611
"- Der Topper Ich streiche mein Haus selber, um Geld zu sparen. Das ist noch gar nichts!
- Ich habe mir Spinnendrüsen in den Körper pflanzen lassen, damit ich meine eigene Seide machen kann.
- Das scheint mir nicht... WER MÖCHTE HANDSCHUHE?",090612
"- Der Topper Mein erstes Baby wog 10 Pfund. Ich brachte es in einem gestohlenen Bagger zur Welt. Das ist noch gar nichts!
- Mir ging mal ein Gallenstein ab, der war so groß, daß er unter Clinton Arbeitsminister wurde.
- Das kann ich kaum glauben.
- Warten Sie zehn Minuten und dann schauen Sie in Wikipedia nach.",090613
"- Ich überlege in den Dogbert Hedgefond zu investieren.
- Können Sie mir erklären, wie er funktioniert?
- Ganz einfach. Ich nehme Ihr Geld und mache es mit Hilfe der Mathematik zu meinem Geld, dabei zerstöre ich die ganze Wirtschaft.
- Ist das legal? Mehr als Sie glauben.
- Was springt für mich raus? Meine überzogenen Versprechungen geben Ihnen falsche Hoffnungen.
- So kriegen Sie keine Streß, bis Sie in Rente gehen und entdecken, daß Sie pleite sind. Aber ich...
- BONK! unh!
- Ich erinnere mich nicht an die letzten fünf Minuten. Ich habe Ihnen erklärt, daß mein Hedgefond Ihnen 520% jährlich verschafft.",090614
"- Catbert, der böse Personalchef Nach den Nachrichten zu urteilen, ist jeder, der an der Macht ist, korrupt. Und?
- Wenn Sie mir 20% Gehaltserhöhung geben, kriegen Sie die Hälfte zurück. Abgemacht.
- Wie kannst Du Dir in diesem Wirtschaftskrimi ein neues Sakko leisten? Ich spekuliere.",090615
"- Ich habe mich entschlossen, ins Verbrechen einzusteigen und brauche Handlanger. Machst Du mit? Was macht ein Handlanger?
- Ein Handlanger ist dafür da, erschossen zu werden
- je unwichtiger, desto eher.
- Wie wichtig bin ich? Ich würde mir keine Brotzeit einpacken.",090616
"- Wally steigt ins Verbrechen ein Viele Leute glauben, Verbrechen wäre etwas schlechtes.
- Aber alles hängt davon ab, welche Vorbilder Du hast.
- Ich tendiere zum Präsidenten, Bankern, Sportlern und Sith Lords. Ich spüre plötzlich Kälte.",090617
"- Diese Woche habe ich Betriebsgeheimnisse verkauft, etwas Insiderhandel gemacht und mich von Vertretern bestechen lassen.
- Wenn Sie wegschauen, kriegen Sie was ab.
- ZIP! Das ist beunruhigend.",090618
"- Ich habe mich aus dem Wirtschaftsverbrechen zurückgezogen und meine kriminellen Gewinne in einen Investmentfonds gesteckt.
- Woher weißt Du, daß dieser Fond legal ist? Was?
- Haben wir da sganze Geld zurück? Wir?",090619
"- Das meiste Geld sparen wir, wenn wir zuerst die kränklichen Mitarbeiter entlassen.
- Woher wissen wir, welche das sind? Wir schließen den Parkplatz, der am nächsten liegt.
- Sollen wir ihnen helfen? Zu spät für Broccoli.",090620
"- Ich habe ein neues Handy gekauft. Hat mit Rabatt nur $50 gekostet. Oh-oh...
- Mal die Rabattbedingungen ansehen...
- WUMM!
- Ich bin Rabattus. Du mußt fünf Tests bestehen, ehe Dein Rabatt aktiviert wird.
- Du mußt 30 Tage warten, ohne die Rabattformulare, die Quittung oder die Schachtel zu verlieren oder zu verlegen.
- Du mußt rauskriegen, welcher der vielen Codes auf der Schachtel der echte Rabattcode ist.
- Diese Code mußt Du in eine Spalte eintragen, die nur für einen halb so langen Code paßt. Einige der Zahlen sehen wie Buchstaben aus.
- BEHALTET EINFAHC MEIN GELD!! Junge, das haben wir schon ausgegeben, ehe Du den Laden verlassen hattest.",090621
"- Ich habe gerade meinen Abschluß gemacht und bin hier, um alle Ihre Probleme zu lösen.
- Unsere Produkte sind Schrott und wir haben kein Kapital mehr.
- Haben Sie es mal mit Fachsprache versucht?",090622
"- Ich habe einen Abschluß von einer Elite-Uni.
- Ich bin Management-Experte, weil ich Fallstudien über Branchen gelesen habe, die in völlig anderen Situationen waren.
- Moment mal, wieso wirkt das plötzlich lächerlich? Dauert das noch lange?",090623
"- Ich höre, Sie haben einen Abschluß als Betriebswirt, wie die anderen Idioten, die unsere Wirtschaft ruinierten.
- Ich werde Sie so hart schlagen, daß es allen weh tut, die den gleichen Abschluß haben.
- Was war das für ein grausiges Geräusch? AU!!!",090624
"- Der frischgebackene Betriebswirt Ich habe hier eine Tabelle erstellt, die Sie interessieren könnte.
- AU! AU! DASI SIT SO LANGWEILIG, DAß MIR DER KOPF WEH TUT!
- MEIN HIRN VERSUCHT, DURCH DAs OHR ZU FLIEHEN! Das höre ich oft.",090625
"- Der frischgebackene Betriebswirt gegen die verrückte alte Hexe Ich weiß nicht, wem ich glauben soll.
- Tabellen lügen nicht, aber Fledermauskot auch nicht.
- Erinnern Sie mich daran, wer die Wirtschaft ruinierte. Waren das Hexen?",090626
"- Dogbert der Generaldirektor gegen den frischgebackenen Betriebswirt Meine Analyse unterstützt Ihre Strategie nicht.
- Meine Analyse sagt, daß ich drei Studienabbrecher einstellen kann, die Sie solange schlagen bis sie es tut.
- Nein, bitte keine Studienabbrecher. Die stecken Ihnen Ihre Analyse genau da hin!",090627
"- Hallo, ich heiße Tom Jackson, ich habe einen Termin bei Ihrem Chef.
- Jemand dieses Namens steht nicht auf seiner Agenda.
- Heute haben wir nur Fob Meterfon, Gom Axfon und Dabe Aggams einen Termin.
- Vielleicht haben Sie ""Gom Axfon"" verstanden, als Ihr Chef sagte, er hätte einen Termin mit Tom Jackson.
- Woll Sie die Sache wirklich so angehen? Echt?
- SICHERHEITSDIENST, VERHAFTEN SIE DIESEN MANN!!!
- ICH BIN GOM AXFON! ICH BIN GOM AXFON!
- Wo bleibt Tom Jackson? Kommen Sie mir nicht so.",090628
"- Ich kriege mein Projekt nie rechtzeitig fertig. Sie müssen unternehmerisch denken.
- Kann ich mehr Programmierer einstellen? Nein. Kann ich die Anzahl der Anwendungen reduzieren? Nein.
- Also übernehme ich nur die unternehmerische Verantwortung für das Scheitern? Seien Sie nicht gierig.",090629
"- Finden Sie raus, wie viele Ingenieure bei unseren Mitbewerbern arbeiten, damit können wir rechtfertigen können, genau so viele zu haben.
- Klar, ich verbringe ein paar Stunden damit, unsere Äpfel mit ihren Orangen zu vergleichen.
- Warum klingt Ihr Entgegenkommen wie Aufmüpfigkeit? Aye, aye, Käpt'n!",090630
"- In Phase eins erklären wir unserem Kunden, daß das System nicht wieder versagen wird. Nicht wir!
- In Phase zwei, wenn es wieder versagt, tun wir überrascht.
- Dann sagen wir, daß wir einen Software Patch installieren. AAH!! WIR SIND BÖSE MENSCHEN!",090701
"- Asok, ich möchte, daß Sie die CPS Dateien säubern. Die benutzt kein Mensch.
- Aber Sie sind unfähig, Fehler zuzugeben, deshalb muß ich jetzt meine Zeit für eine völlig sinnlose Arbeit vergeuden.
- Der Job ist einfacher, seit ich aufgehört habe, zuzuhören. ES IST WIE TOD, ABER OHNE RUHM!",090702
"- Der Topper Ich habe gestern einen langen Spaziergang gemacht. Das ist noch ger nichts.
- Meine Schenkel sind so stark, daß ich Angst vor dem Seilspringen habe, wenn die Sonne direkt über mir steht.
- Sie sind springlebendig, was? Genau. So komme ich auf Fluchtgeschwindigkeit.",090703
"- Die Tagesordnungspunkte vier bis sieben betreffen mich nicht.
- In der Zeit mache ich kein kleines Büronickerchen. Experten sagen, das sei gut für die Produktivität.
- zzzzzz Ich muß mit diesem Experten reden.",090704
"- Tut mir leid, daß ich zu spät komme, auf der Autobahn ist ein LKW umgefallen. Was habe ich verpaßt?
- Wir haben keine Lust, das ganze Meeting zu wiederholen.
- Wie wäre es mit einer schnelle Zusammenfassung?
- Nein, wenn wir irgendein Detail weglassen, denken Sie, wir traffen die falschen Entscheidungen.
- Es ist das beste für unswenn wir Sie unwissend und ärgerlich lassen.
- WENN SIE MICH BEISEITE LASSEN, WERDE ICH ZUR NEMESIS IHRES PROJEKTES!
- Das läßt mich kalt. So was wie ein Maskottchen?
- EINE NEMESIS IST KEIN MASKOTTCHEN!! Vielleicht könnten Sie in ein Eichhörnchenkostüm schlüpfen?",090705
"- Dogbert der Vorstand Ratbert, Du bist mein neuer Verkaufsleiter.
- Dein Job ist es, den Verkäufern unerreichbare Ziele zu setzen und sie für ihr Versagen zu bestrafen.
- Yo! Ich wollte schon immer ein Sadist sein! Manche Träume werden wahr.",090706
"- Ratbert: Verkaufsleiter Humphrey, Sie erschrecken unsere ganzen Kunden.
- Versuchen Sie, weniger abstoßend zu sein.
- Im Ernst, schaffen Sie das? WER MÖCHTE UMARMT WERDEN?!",090707
"- Ratbert: Verkaufsleiter Ich begleite Humphrey zu diesem Verkaufsgespräch, damit er vom Meister lernen kann.
- Ich beginne damit, Ihnen was zu geben, damit reize ich Ihr Bedürfnis, eine Gegenleistung zu erbringen.
- Wer möchte Humphrey mit einer Schaufel schlagen?",090708
"- Ratbert: Verkaufsleiter Humphrey, manche würden sagen, Sie liegen unter Ihren Sollzahlen, weil die Wirtschaft schwächelt.
- Ich aber sage, es liegt daran, daß ich Sie noch nicht genug mit diesem Holzlöffel geschlagen habe.
- Weißt Du, was ich nicht mehr hören kann? ""Nicht auf mein gutes Auge! Nicht auf mein gutes Auge!""",090709
"- Ich konnte diese Woche nichts tun, weil mein Projekt keine Buchungsnummer hat.
- Die Buchhaltung antwortet nicht auf meine Mails und unsere Ethik-Regeln verbieten es mir, eine falsche Buchungsnummer zu verwenden.
- Das ist wieder ein Management-Fehler, aber ich weiß, Sie können das nächste Woche besser machen.",090710
"- Setzen Sie ein paar Meetings unter vier Augen an, damit ich mein neues verächtliches Geräusch üben kann.
- ...und ich denke, wir sollten... PHHHT!
- Finde ich gut, was Sie da an Ihrem verächtlichen Geräusch verändert haben. 20% mehr Spucke!",090711
"- Wenn wir bei Ihnen eine Maschine leasen, wie können wir sicher sein, daß Sie lange genug im Geschäft bleiben, um sie zu warten?
- Wei können wir sicher sein, daß Sie genügend Geld für die Leasingraten haben?
- Sie können unsere Finanzen überprüfen.
- Ich bin sicher, Ihre Finanzen sind genauso geschönt wie unsere.
- Gutes Argument. Vielleicht könnten wir einen vertrauenswürdigen Dritten bitten, für uns zu bürgen.
- Trauen Sie irgendeinem Dritten?
- Nicht, seit mein Anlageberater meine Altersvorsorge in ein Schneeballsystem gesteckt und eine Verhältnis mit meiner Frau hatte.
- Und so endete der Kapitalismus. Nun, wir haben es versucht. Vielleicht kann ich in meinem Wagen Essen anbauen.",090712
"- Ich sammle Geld für Scotts Geburtstagsgeschank. Sie sind Scott.
- Und? Gibt es ein Gesetz dagegen, daß man Geld für seinen eigenen Geburtstag sammelt? Nun...nein.
- Ich kaufe mir ein paar Papierhandtücher und Müsli. Machen Sie es nicht noch schlimmer!",090713
"- Letzte Woche nahm ich an der Exzellenz-Kreis-Konferenz für MAnager teil.
- Während wir richtige Arbeit machten, saßen Sie also mit einem Haufen Manager rum?
- So war das nicht. Ich denke doch.",090714
"- Mein Traum ist, eines Tages wie Sie zu sein.
- Ich hoffe, von totaler Wertlosigkeit zu totaler Wertlosigkeit nebst Überbezahlung aufzusteigen.
- Wie ist Dein Vorbild drauf? Mürrisch.",090715
"- Hallo. Mein NAme ist... Oha! Oha! Nicht persönlich!
- Ich treffe Männer nur über Online Partnerschaftsvermittlungen. So kann ich die Versager ausfiltern.
- Das war etwas vorschnell. Ich weiß. Ich arbeite daran.",090716
"- Sie wären echt ganz attraktiv, wenn Sie nicht so verrückte Augen hätten. Was?
- Die Augen sind das Fenster zur Seele. Ihre Seele scheint hauptsächlich aus Spinnen und schlechten Nachrichten zu bestehen.
- Gleich geht es los... SIE SIND DER GRUND FÜR DEN REGEN!",090717
"- Ted, das Geschäft geht schlecht und ich muß Sie entlassen.
- Aber ich habe bereits Ihre Beurteilung geschrieben und dachte mir, Sie könnten etwas konstruktives Feedback gebrauchen.
- ""Sie sind wie ein Geschwür am Rückgraft eines Stinktiers"" Ein ganz kleines.",090718
"- Ich habe diese Woche gar nichts getan, weil mein Projekt vermutlich der nächsten Etatkürzung zum Opfer fällt.
- Wally, ich bezahle Sie nicht fürs Nichtstun.
- Ich bin ziemlich, daß Sie das tun.
- Aber ich verstehe Ihre Verwirrung.
- In den ersten paar Jahren war ich auch überrascht, fürs Nichtstun bezahlt zu werden.
- Mit der Zeit wurde Nichtstun zu einer eigenen Art von Herausforderung.
- Ich bin wie ein Ninja ohne Hoffnungen und Träume.
- Wally, machen Sie später einen Termin mit mir. Ich werde mich sofort darum kümmern.",090719
"- Dogbert als Vorstand Wir führen unsere Strategie auf die übliche Weise durch.
- Der Mächtige delegiert an den Untalentierten, bis wir versagen.
- Wie lange dauert das? Wir sind eben fertig geworden.",090720
"- Dogbert als Vorstand Mein Grundgehalt wird ein Dollar jährlich betragen. Der Rest sind Aktienoptionen.
- Das garantier Dir, obzöne Profite einzustreichen, wenn der Aktienmarkt steigt, egal, was Du leistest.
- Tu so, als wüßtest Du das nicht.",090721
"- Dogbert als Vorstand Ihr beide seid mein Management-Vergütungs-Komitee.
- ICH LEBE NUR DAFÜR, EUCH ZU DIENEN, MEIN HERR UND MEISTER!
- Nur etwas weniger unterwürfig. Dürfen wir knien?",090722
"- Dogbert als Vorstand Ich denke daran, somalischer Pirat zu werden.
- Da würde ich immer noch Aktionäre bestehlen, aber meine Beute würde nicht besteuert.
- Und wer mag keine Granatwerfer? KA-BUMM! Mama? Storniere Deine Kreuzfahrt.",090723
"- Dogbert als Vorstand Ich übernehme einen Nabenjob als Pirat.
- Ich werde Angestellte entführen und mir selbst große Lösegeldzahlungen genehmigen, um Sie freizukaufen.
- Dan geben Sie sie gesund zurück? Das ist ein anderes Geschäftsmodell.",090724
